"StatID","TeamID","PlayerID","SeasonType","Season","Name","Team","Position","Started","GameID","OpponentID","Opponent","Day","DateTime","HomeOrAway","Minutes","Seconds","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlusMinus"
149447,3,20000586,1,2009,"Joe Johnson","ATL","GF",0,6371,9,"BOS","2008-11-12","2008-11-12T19:30:00","AWAY",42,36,9,23,39.1,43.5,7,15,46.7,2,8,25,8,9,88.9,1,3,4,7,2,0,1,3,28,26.96,51.9,0
149459,9,20000438,1,2009,"Paul Pierce","BOS","F",0,6371,3,"ATL","2008-11-12","2008-11-12T19:30:00","HOME",45,10,8,14,57.1,71.4,5,7,71.4,3,7,42.9,15,16,93.8,2,4,6,1,0,0,5,4,34,21.04,81,0
149475,13,20000731,1,2009,"Roy Hibbert","IND","C",0,6372,8,"BKN","2008-11-12","2008-11-12T19:30:00","AWAY",21,51,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,1,2,1,0,0,2,0,0
149503,23,20000740,1,2009,"David West","NO","PF",0,6373,27,"LAL","2008-11-12","2008-11-12T20:00:00","HOME",43,44,9,19,47.4,47.4,9,19,47.4,0,0,0,3,4,75,1,11,12,0,1,0,6,3,21,20.76,50,0
149504,23,20000664,1,2009,"Chris Paul","NO","PG",0,6373,27,"LAL","2008-11-12","2008-11-12T20:00:00","HOME",42,25,13,19,68.4,68.4,13,18,72.2,0,1,0,4,6,66.7,1,6,7,13,2,0,2,5,30,21.64,69.8,0
149518,4,20000772,1,2009,"Dwyane Wade","MIA","G",0,6374,19,"POR","2008-11-12","2008-11-12T20:00:00","HOME",37,39,12,22,54.5,54.5,11,17,64.7,1,5,20,11,15,73.3,1,5,6,8,2,3,4,4,36,28.6,63.2,0
149525,4,20000773,1,2009,"Mario Chalmers","MIA","G",0,6374,19,"POR","2008-11-12","2008-11-12T20:00:00","HOME",30,45,1,4,25,25,1,4,25,0,0,0,5,6,83.3,0,1,1,1,2,0,5,2,7,6.64,53.8,0
149529,24,20000647,1,2009,"Tim Duncan","SA","FC",0,6375,15,"MIL","2008-11-12","2008-11-12T20:00:00","AWAY",34,43,10,20,50,50,10,20,50,0,0,0,4,5,80,2,3,5,2,0,3,4,4,24,22.2,54.5,0
149553,5,20000543,1,2009,"Dwight Howard","ORL","FC",0,6376,18,"OKC","2008-11-12","2008-11-12T20:00:00","AWAY",38,6,12,21,57.1,57.1,12,21,57.1,0,0,0,6,13,46.2,5,14,19,3,0,10,1,3,30,26.72,56.6,0
149556,5,20000665,1,2009,"J.J. Redick","ORL","SG",0,6376,18,"OKC","2008-11-12","2008-11-12T20:00:00","AWAY",3,33,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
149557,5,20000634,1,2009,"Courtney Lee","ORL","GF",0,6376,18,"OKC","2008-11-12","2008-11-12T20:00:00","AWAY",13,56,2,4,50,50,2,4,50,0,0,0,0,0,0,0,1,1,0,3,0,0,0,4,4,50,0
149561,18,20000879,1,2009,"Nick Collison","OKC","FC",0,6376,5,"ORL","2008-11-12","2008-11-12T20:00:00","HOME",29,41,2,6,33.3,33.3,2,6,33.3,0,0,0,2,2,100,1,7,8,0,1,2,1,5,6,6.88,42.9,0
149567,18,20000877,1,2009,"Russell Westbrook","OKC","PG",0,6376,5,"ORL","2008-11-12","2008-11-12T20:00:00","HOME",30,2,3,19,15.8,15.8,3,17,17.6,0,2,0,7,8,87.5,5,0,5,4,0,1,3,3,13,22.52,28.9,0
149579,17,20000602,1,2009,"Paul Millsap","UTA","FC",0,6377,1,"WAS","2008-11-12","2008-11-12T20:00:00","AWAY",29,6,3,6,50,50,3,6,50,0,0,0,3,3,100,2,4,6,2,0,1,4,6,9,7.32,60,0
149607,21,20000635,1,2009,"Mike Conley","MEM","PG",0,6378,6,"NY","2008-11-12","2008-11-12T20:00:00","HOME",21,53,2,7,28.6,28.6,2,4,50,0,3,0,2,2,100,2,5,7,2,0,0,2,2,6,7.88,37.5,0
149609,21,20000633,1,2009,"Marc Gasol","MEM","C",0,6378,6,"NY","2008-11-12","2008-11-12T20:00:00","HOME",28,18,7,11,63.6,63.6,7,11,63.6,0,0,0,2,2,100,0,4,4,1,0,1,0,2,16,11.88,66.7,0
149637,22,20000729,1,2009,"Luis Scola","HOU","FC",0,6380,29,"PHO","2008-11-12","2008-11-12T22:30:00","AWAY",24,18,1,6,16.7,16.7,1,6,16.7,0,0,0,0,0,0,0,4,4,1,0,0,3,1,2,6,16.7,0
149647,29,20000651,1,2009,"Boris Diaw","PHO","FC",0,6380,22,"HOU","2008-11-12","2008-11-12T22:30:00","HOME",14,21,1,4,25,25,1,4,25,0,0,0,0,0,0,0,3,3,0,1,0,0,1,2,4,25,0
149664,12,20000571,1,2009,"LeBron James","CLE","F",0,6381,20,"DEN","2008-11-13","2008-11-13T20:00:00","HOME",38,2,10,20,50,50,10,20,50,0,0,0,2,4,50,1,7,8,11,3,0,5,4,22,21.76,50,0
149676,25,20000545,1,2009,"Jason Terry","DAL","G",0,6382,11,"CHI","2008-11-13","2008-11-13T20:30:00","AWAY",32,56,5,14,35.7,42.9,3,9,33.3,2,5,40,4,4,100,0,2,2,2,0,0,2,4,16,15.76,50,0
149681,25,20000557,1,2009,"Brandon Bass","DAL","FC",0,6382,11,"CHI","2008-11-13","2008-11-13T20:30:00","AWAY",13,15,2,4,50,50,2,3,66.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,50,0
149713,7,20000767,1,2009,"Andre Miller","PHI","G",0,6384,13,"IND","2008-11-14","2008-11-14T19:00:00","AWAY",36,21,8,20,40,40,8,20,40,0,0,0,3,3,100,2,1,3,2,2,2,3,1,19,21.32,44.2,0
149718,7,20000487,1,2009,"Andre Iguodala","PHI","GF",0,6384,13,"IND","2008-11-14","2008-11-14T19:00:00","AWAY",38,0,2,12,16.7,16.7,2,11,18.2,0,1,0,6,8,75,1,9,10,2,0,3,1,0,10,15.52,32.3,0
149722,7,20000491,1,2009,"Marreese Speights","PHI","FC",0,6384,13,"IND","2008-11-14","2008-11-14T19:00:00","AWAY",1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149734,13,20000731,1,2009,"Roy Hibbert","IND","C",0,6384,7,"PHI","2008-11-14","2008-11-14T19:00:00","HOME",1,0,1,1,100,100,1,1,100,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,1,100,0
149742,17,20000602,1,2009,"Paul Millsap","UTA","FC",0,6385,2,"CHA","2008-11-14","2008-11-14T19:00:00","AWAY",33,6,5,11,45.5,45.5,5,10,50,0,1,0,2,2,100,1,4,5,0,0,2,1,5,12,11.88,50,0
149769,4,20000772,1,2009,"Dwyane Wade","MIA","G",0,6386,1,"WAS","2008-11-14","2008-11-14T19:30:00","HOME",30,8,8,10,80,80,7,8,87.5,1,2,50,7,9,77.8,1,1,2,4,1,0,1,1,24,13.96,85.7,0
149777,4,20000773,1,2009,"Mario Chalmers","MIA","G",0,6386,1,"WAS","2008-11-14","2008-11-14T19:30:00","HOME",29,30,3,9,33.3,44.4,1,2,50,2,7,28.6,1,2,50,1,2,3,7,2,0,3,2,9,9.88,45,0
149779,3,20000586,1,2009,"Joe Johnson","ATL","GF",0,6387,8,"BKN","2008-11-14","2008-11-14T19:30:00","AWAY",39,14,11,16,68.8,87.5,6,8,75,5,8,62.5,5,6,83.3,2,7,9,5,2,0,3,4,32,18.64,86.5,0
149800,18,20000879,1,2009,"Nick Collison","OKC","FC",0,6388,6,"NY","2008-11-14","2008-11-14T19:30:00","AWAY",29,8,7,8,87.5,87.5,7,8,87.5,0,0,0,0,0,0,2,4,6,1,0,0,2,5,14,8,87.5,0
149803,18,20000884,1,2009,"Kevin Durant","OKC","F",0,6388,6,"NY","2008-11-14","2008-11-14T19:30:00","AWAY",33,15,8,21,38.1,38.1,8,20,40,0,1,0,7,9,77.8,0,2,2,2,1,1,2,0,23,24.96,46,0
149805,18,20000877,1,2009,"Russell Westbrook","OKC","PG",0,6388,6,"NY","2008-11-14","2008-11-14T19:30:00","AWAY",27,37,6,12,50,50,5,8,62.5,1,4,25,6,7,85.7,5,5,10,6,1,1,3,5,19,15.08,63.3,0
149825,9,20000438,1,2009,"Paul Pierce","BOS","F",0,6389,20,"DEN","2008-11-14","2008-11-14T20:00:00","HOME",40,37,4,12,33.3,41.7,2,6,33.3,2,6,33.3,9,10,90,1,6,7,4,3,1,4,2,19,16.4,57.6,0
149850,23,20000740,1,2009,"David West","NO","PF",0,6390,19,"POR","2008-11-14","2008-11-14T20:00:00","HOME",35,58,7,14,50,50,7,13,53.8,0,1,0,4,4,100,1,3,4,3,0,1,4,3,18,15.76,56.2,0
149851,23,20000664,1,2009,"Chris Paul","NO","PG",0,6390,19,"POR","2008-11-14","2008-11-14T20:00:00","HOME",36,14,4,12,33.3,33.3,4,10,40,0,2,0,9,9,100,2,4,6,9,4,0,0,0,17,15.96,53.1,0
149870,21,20000635,1,2009,"Mike Conley","MEM","PG",0,6391,15,"MIL","2008-11-14","2008-11-14T20:00:00","HOME",34,1,3,9,33.3,33.3,3,7,42.9,0,2,0,1,1,100,0,7,7,4,3,1,1,2,7,9.44,36.8,0
149871,21,20000633,1,2009,"Marc Gasol","MEM","C",0,6391,15,"MIL","2008-11-14","2008-11-14T20:00:00","HOME",39,6,5,8,62.5,62.5,5,8,62.5,0,0,0,8,9,88.9,2,5,7,1,1,1,3,6,18,11.96,75,0
149880,5,20000543,1,2009,"Dwight Howard","ORL","FC",0,6392,25,"DAL","2008-11-14","2008-11-14T20:30:00","AWAY",42,3,6,14,42.9,42.9,6,14,42.9,0,0,0,6,12,50,8,5,13,2,1,2,2,2,18,19.28,46.2,0
149882,5,20000634,1,2009,"Courtney Lee","ORL","GF",0,6392,25,"DAL","2008-11-14","2008-11-14T20:30:00","AWAY",10,8,2,5,40,40,1,2,50,1,3,33.3,0,0,0,0,0,0,0,0,0,0,1,5,5,50,0
149887,25,20000545,1,2009,"Jason Terry","DAL","G",0,6392,5,"ORL","2008-11-14","2008-11-14T20:30:00","HOME",35,21,9,23,39.1,43.5,7,16,43.8,2,7,28.6,0,0,0,1,3,4,3,3,1,2,1,20,23,43.5,0
149891,25,20000557,1,2009,"Brandon Bass","DAL","FC",0,6392,5,"ORL","2008-11-14","2008-11-14T20:30:00","HOME",12,49,3,5,60,60,3,5,60,0,0,0,0,0,0,0,2,2,0,0,0,1,4,6,5,60,0
149895,22,20000729,1,2009,"Luis Scola","HOU","FC",0,6393,24,"SA","2008-11-14","2008-11-14T20:30:00","AWAY",20,9,2,6,33.3,33.3,2,6,33.3,0,0,0,0,0,0,0,1,1,1,0,0,1,3,4,6,33.3,0
149904,24,20000647,1,2009,"Tim Duncan","SA","FC",0,6393,22,"HOU","2008-11-14","2008-11-14T20:30:00","HOME",40,19,8,15,53.3,53.3,8,15,53.3,0,0,0,6,8,75,0,5,5,2,1,1,1,2,22,18.52,59.5,0
149908,24,20000657,1,2009,"Matt Bonner","SA","FC",0,6393,22,"HOU","2008-11-14","2008-11-14T20:30:00","HOME",19,37,4,6,66.7,100,1,2,50,3,4,75,0,0,0,0,2,2,0,1,0,0,2,11,6,91.7,0
149916,29,20000651,1,2009,"Boris Diaw","PHO","FC",0,6394,30,"SAC","2008-11-14","2008-11-14T22:00:00","AWAY",25,28,4,5,80,80,3,4,75,1,1,100,0,0,0,2,2,4,3,1,0,3,4,9,5,90,0
149978,3,20000586,1,2009,"Joe Johnson","ATL","GF",0,6397,8,"BKN","2008-11-15","2008-11-15T19:00:00","HOME",36,46,10,19,52.6,63.2,5,9,55.6,5,10,50,6,8,75,0,2,2,5,4,0,6,4,31,22.52,68.9,0
149992,18,20000879,1,2009,"Nick Collison","OKC","FC",0,6398,7,"PHI","2008-11-15","2008-11-15T19:00:00","AWAY",23,31,0,7,0,0,0,7,0,0,0,0,2,2,100,1,5,6,2,1,1,0,2,2,7.88,12.5,0
149997,18,20000884,1,2009,"Kevin Durant","OKC","F",0,6398,7,"PHI","2008-11-15","2008-11-15T19:00:00","AWAY",29,31,6,18,33.3,33.3,6,18,33.3,0,0,0,1,4,25,3,0,3,1,0,0,5,0,13,19.76,32.5,0
149999,18,20000877,1,2009,"Russell Westbrook","OKC","PG",0,6398,7,"PHI","2008-11-15","2008-11-15T19:00:00","AWAY",23,48,3,12,25,25,3,12,25,0,0,0,7,8,87.5,1,0,1,4,1,1,2,4,13,15.52,41.9,0
150003,7,20000767,1,2009,"Andre Miller","PHI","G",0,6398,18,"OKC","2008-11-15","2008-11-15T19:00:00","HOME",29,1,2,5,40,40,2,4,50,0,1,0,2,2,100,2,4,6,9,4,0,1,1,6,5.88,50,0
150008,7,20000487,1,2009,"Andre Iguodala","PHI","GF",0,6398,18,"OKC","2008-11-15","2008-11-15T19:00:00","HOME",29,40,7,14,50,57.1,6,12,50,1,2,50,0,0,0,1,4,5,5,1,0,0,0,15,14,53.6,0
150012,7,20000491,1,2009,"Marreese Speights","PHI","FC",0,6398,18,"OKC","2008-11-15","2008-11-15T19:00:00","HOME",16,43,4,8,50,50,4,8,50,0,0,0,1,3,33.3,4,4,8,0,0,0,2,2,9,9.32,47.4,0
150020,17,20000602,1,2009,"Paul Millsap","UTA","FC",0,6399,12,"CLE","2008-11-15","2008-11-15T19:30:00","AWAY",28,52,6,11,54.5,54.5,6,11,54.5,0,0,0,3,3,100,3,5,8,0,0,0,4,5,15,12.32,60,0
150026,12,20000571,1,2009,"LeBron James","CLE","F",0,6399,17,"UTA","2008-11-15","2008-11-15T19:30:00","HOME",42,3,13,21,61.9,66.7,10,14,71.4,3,7,42.9,9,11,81.8,3,2,5,7,2,2,2,2,38,25.84,73.1,0
150065,13,20000731,1,2009,"Roy Hibbert","IND","C",0,6401,11,"CHI","2008-11-15","2008-11-15T20:30:00","AWAY",2,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0
150073,11,20000615,1,2009,"Thabo Sefolosha","CHI","GF",0,6401,13,"IND","2008-11-15","2008-11-15T20:30:00","HOME",5,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,1,0,0
150084,23,20000740,1,2009,"David West","NO","PF",0,6402,22,"HOU","2008-11-15","2008-11-15T20:30:00","AWAY",31,51,8,15,53.3,53.3,7,14,50,1,1,100,1,2,50,2,8,10,0,0,0,2,4,18,15.88,56.2,0
150085,23,20000664,1,2009,"Chris Paul","NO","PG",0,6402,22,"HOU","2008-11-15","2008-11-15T20:30:00","AWAY",34,38,2,10,20,20,2,9,22.2,0,1,0,8,8,100,1,2,3,12,1,0,3,4,12,13.52,44.4,0
150091,22,20000729,1,2009,"Luis Scola","HOU","FC",0,6402,23,"NO","2008-11-15","2008-11-15T20:30:00","HOME",32,40,5,8,62.5,62.5,5,8,62.5,0,0,0,2,2,100,2,8,10,3,2,0,3,2,12,8.88,66.7,0
150099,9,20000438,1,2009,"Paul Pierce","BOS","F",0,6403,15,"MIL","2008-11-15","2008-11-15T20:30:00","AWAY",41,26,5,9,55.6,77.8,1,5,20,4,4,100,14,15,93.3,1,6,7,6,1,1,3,3,28,15.6,90.3,0
150119,4,20000772,1,2009,"Dwyane Wade","MIA","G",0,6404,10,"TOR","2008-11-16","2008-11-16T13:00:00","AWAY",40,30,13,31,41.9,41.9,13,28,46.4,0,3,0,3,4,75,0,3,3,8,4,2,4,2,29,32.76,43.9,0
150126,4,20000773,1,2009,"Mario Chalmers","MIA","G",0,6404,10,"TOR","2008-11-16","2008-11-16T13:00:00","AWAY",23,41,2,5,40,40,1,3,33.3,1,2,50,0,0,0,0,0,0,3,1,0,1,6,5,5,50,0
150130,10,20000771,1,2009,"Chris Bosh","TOR","FC",0,6404,4,"MIA","2008-11-16","2008-11-16T13:00:00","HOME",41,30,7,15,46.7,46.7,7,15,46.7,0,0,0,13,15,86.7,2,5,7,1,0,2,4,2,27,21.6,62.8,0
150142,5,20000543,1,2009,"Dwight Howard","ORL","FC",0,6405,2,"CHA","2008-11-16","2008-11-16T17:30:00","AWAY",25,57,0,3,0,0,0,3,0,0,0,0,4,6,66.7,0,7,7,3,2,4,1,6,4,5.64,36.4,0
150144,5,20000665,1,2009,"J.J. Redick","ORL","SG",0,6405,2,"CHA","2008-11-16","2008-11-16T17:30:00","AWAY",2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150145,5,20000634,1,2009,"Courtney Lee","ORL","GF",0,6405,2,"CHA","2008-11-16","2008-11-16T17:30:00","AWAY",5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
150160,25,20000545,1,2009,"Jason Terry","DAL","G",0,6406,6,"NY","2008-11-16","2008-11-16T18:00:00","AWAY",40,26,8,14,57.1,64.3,6,11,54.5,2,3,66.7,2,3,66.7,0,2,2,2,4,0,0,1,20,15.32,64.5,0
150164,25,20000557,1,2009,"Brandon Bass","DAL","FC",0,6406,6,"NY","2008-11-16","2008-11-16T18:00:00","AWAY",30,12,5,11,45.5,45.5,5,11,45.5,0,0,0,2,4,50,2,5,7,0,0,0,3,5,12,12.76,46.2,0
150212,29,20000651,1,2009,"Boris Diaw","PHO","FC",0,6408,14,"DET","2008-11-16","2008-11-16T20:00:00","HOME",35,26,5,8,62.5,75,4,6,66.7,1,2,50,2,5,40,1,6,7,2,1,1,3,1,13,10.2,65,0
150219,24,20000647,1,2009,"Tim Duncan","SA","FC",0,6409,30,"SAC","2008-11-16","2008-11-16T21:00:00","AWAY",35,28,8,15,53.3,53.3,8,15,53.3,0,0,0,4,8,50,2,8,10,4,0,3,5,3,20,18.52,54.1,0
150222,24,20000657,1,2009,"Matt Bonner","SA","FC",0,6409,30,"SAC","2008-11-16","2008-11-16T21:00:00","AWAY",27,9,4,9,44.4,66.7,1,4,25,3,5,60,0,0,0,1,6,7,1,2,0,0,0,11,9,61.1,0
150241,22,20000729,1,2009,"Luis Scola","HOU","FC",0,6410,18,"OKC","2008-11-17","2008-11-17T20:00:00","AWAY",34,6,10,20,50,50,10,20,50,0,0,0,3,3,100,3,6,9,2,1,0,1,3,23,21.32,53.5,0
150248,18,20000879,1,2009,"Nick Collison","OKC","FC",0,6410,22,"HOU","2008-11-17","2008-11-17T20:00:00","HOME",24,41,2,4,50,50,2,4,50,0,0,0,0,0,0,1,2,3,1,0,0,1,2,4,4,50,0
150252,18,20000884,1,2009,"Kevin Durant","OKC","F",0,6410,22,"HOU","2008-11-17","2008-11-17T20:00:00","HOME",38,15,13,23,56.5,60.9,12,21,57.1,1,2,50,2,3,66.7,0,7,7,4,4,0,4,1,29,24.32,59.2,0
150254,18,20000877,1,2009,"Russell Westbrook","OKC","PG",0,6410,22,"HOU","2008-11-17","2008-11-17T20:00:00","HOME",28,3,5,14,35.7,35.7,5,11,45.5,0,3,0,4,6,66.7,1,1,2,2,5,0,3,3,14,16.64,42.4,0
150261,29,20000651,1,2009,"Boris Diaw","PHO","FC",0,6411,17,"UTA","2008-11-17","2008-11-17T21:00:00","AWAY",24,10,4,5,80,80,4,5,80,0,0,0,0,1,0,0,1,1,2,0,0,1,2,8,5.44,72.7,0
150274,17,20000602,1,2009,"Paul Millsap","UTA","FC",0,6411,29,"PHO","2008-11-17","2008-11-17T21:00:00","HOME",26,43,5,12,41.7,41.7,5,12,41.7,0,0,0,1,4,25,5,4,9,1,0,1,1,4,11,13.76,39.3,0
150279,24,20000647,1,2009,"Tim Duncan","SA","FC",0,6412,28,"LAC","2008-11-17","2008-11-17T22:30:00","AWAY",39,53,9,14,64.3,64.3,9,14,64.3,0,0,0,2,2,100,4,11,15,4,0,6,2,0,20,14.88,66.7,0
150283,24,20000657,1,2009,"Matt Bonner","SA","FC",0,6412,28,"LAC","2008-11-17","2008-11-17T22:30:00","AWAY",17,25,3,7,42.9,57.1,2,4,50,1,3,33.3,0,0,0,0,4,4,1,0,1,2,1,7,7,50,0
150299,3,20000586,1,2009,"Joe Johnson","ATL","GF",0,6413,13,"IND","2008-11-18","2008-11-18T19:00:00","AWAY",43,9,10,21,47.6,57.1,5,14,35.7,5,7,71.4,0,0,0,1,6,7,2,1,1,3,1,25,21,59.5,0
150322,10,20000771,1,2009,"Chris Bosh","TOR","FC",0,6414,5,"ORL","2008-11-18","2008-11-18T19:00:00","AWAY",44,46,14,19,73.7,73.7,14,19,73.7,0,0,0,12,16,75,7,11,18,4,2,1,3,1,40,26.04,76.9,0
150335,5,20000543,1,2009,"Dwight Howard","ORL","FC",0,6414,10,"TOR","2008-11-18","2008-11-18T19:00:00","HOME",36,5,5,10,50,50,5,10,50,0,0,0,8,11,72.7,3,6,9,1,1,3,3,6,18,14.84,60,0
150338,5,20000665,1,2009,"J.J. Redick","ORL","SG",0,6414,10,"TOR","2008-11-18","2008-11-18T19:00:00","HOME",34,17,4,9,44.4,55.6,2,5,40,2,4,50,0,0,0,1,2,3,0,1,0,0,1,10,9,55.6,0
150339,5,20000634,1,2009,"Courtney Lee","ORL","GF",0,6414,10,"TOR","2008-11-18","2008-11-18T19:00:00","HOME",6,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150341,4,20000772,1,2009,"Dwyane Wade","MIA","G",0,6415,1,"WAS","2008-11-18","2008-11-18T19:00:00","AWAY",35,3,6,16,37.5,37.5,6,14,42.9,0,2,0,7,10,70,2,4,6,10,2,3,5,2,19,20.4,46.3,0
150348,4,20000773,1,2009,"Mario Chalmers","MIA","G",0,6415,1,"WAS","2008-11-18","2008-11-18T19:00:00","AWAY",28,53,5,7,71.4,85.7,2,2,100,3,5,60,2,3,66.7,0,1,1,6,0,0,1,2,15,8.32,88.2,0
150363,25,20000545,1,2009,"Jason Terry","DAL","G",0,6416,2,"CHA","2008-11-18","2008-11-18T19:00:00","AWAY",33,48,6,14,42.9,42.9,6,8,75,0,6,0,3,4,75,1,2,3,3,2,0,4,0,15,15.76,46.9,0
150366,25,20000557,1,2009,"Brandon Bass","DAL","FC",0,6416,2,"CHA","2008-11-18","2008-11-18T19:00:00","AWAY",24,9,2,4,50,50,2,4,50,0,0,0,3,4,75,1,3,4,1,0,2,1,3,7,5.76,58.3,0
150392,9,20000438,1,2009,"Paul Pierce","BOS","F",0,6417,6,"NY","2008-11-18","2008-11-18T19:30:00","HOME",35,16,5,13,38.5,46.2,3,9,33.3,2,4,50,10,13,76.9,0,8,8,2,1,0,3,1,22,18.72,59.5,0
150404,12,20000571,1,2009,"LeBron James","CLE","F",0,6418,8,"BKN","2008-11-18","2008-11-18T19:30:00","AWAY",35,58,9,20,45,50,8,16,50,1,4,25,12,17,70.6,0,8,8,4,0,1,3,3,31,27.48,56.4,0
150439,21,20000635,1,2009,"Mike Conley","MEM","PG",0,6419,30,"SAC","2008-11-18","2008-11-18T20:00:00","HOME",24,48,4,8,50,50,4,7,57.1,0,1,0,1,2,50,0,4,4,7,0,0,2,1,9,8.88,50,0
150441,21,20000633,1,2009,"Marc Gasol","MEM","C",0,6419,30,"SAC","2008-11-18","2008-11-18T20:00:00","HOME",23,53,5,6,83.3,83.3,5,6,83.3,0,0,0,6,8,75,0,2,2,4,0,0,1,2,16,9.52,84.2,0
150494,11,20000615,1,2009,"Thabo Sefolosha","CHI","GF",0,6422,27,"LAL","2008-11-18","2008-11-18T22:30:00","AWAY",2,29,2,2,100,100,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,100,0
150522,3,20000586,1,2009,"Joe Johnson","ATL","GF",0,6423,1,"WAS","2008-11-19","2008-11-19T19:00:00","HOME",41,25,7,22,31.8,36.4,5,14,35.7,2,8,25,3,4,75,1,7,8,8,1,2,7,3,19,23.76,39.6,0
150532,12,20000571,1,2009,"LeBron James","CLE","F",0,6424,14,"DET","2008-11-19","2008-11-19T19:30:00","AWAY",39,30,8,21,38.1,38.1,8,17,47.1,0,4,0,9,10,90,1,5,6,6,4,0,3,1,25,25.4,49,0
150552,10,20000771,1,2009,"Chris Bosh","TOR","FC",0,6425,4,"MIA","2008-11-19","2008-11-19T19:30:00","AWAY",38,36,7,17,41.2,41.2,7,17,41.2,0,0,0,1,1,100,3,8,11,1,2,1,1,3,15,17.44,42.9,0
150559,4,20000772,1,2009,"Dwyane Wade","MIA","G",0,6425,10,"TOR","2008-11-19","2008-11-19T19:30:00","HOME",42,53,16,30,53.3,56.7,14,24,58.3,2,6,33.3,6,9,66.7,0,3,3,11,1,5,3,2,40,33.96,58.8,0
150566,4,20000773,1,2009,"Mario Chalmers","MIA","G",0,6425,10,"TOR","2008-11-19","2008-11-19T19:30:00","HOME",28,44,2,8,25,25,1,5,20,1,3,33.3,2,3,66.7,0,3,3,4,0,0,2,2,7,9.32,36.8,0
150580,23,20000740,1,2009,"David West","NO","PF",0,6426,30,"SAC","2008-11-19","2008-11-19T20:00:00","HOME",35,36,9,15,60,60,9,14,64.3,0,1,0,4,5,80,0,1,1,3,1,0,4,4,22,17.2,64.7,0
150581,23,20000664,1,2009,"Chris Paul","NO","PG",0,6426,30,"SAC","2008-11-19","2008-11-19T20:00:00","HOME",37,3,7,13,53.8,53.8,7,10,70,0,3,0,6,7,85.7,0,3,3,15,4,0,4,5,20,16.08,62.5,0
150598,22,20000729,1,2009,"Luis Scola","HOU","FC",0,6427,25,"DAL","2008-11-19","2008-11-19T20:00:00","HOME",41,5,6,12,50,50,6,12,50,0,0,0,3,4,75,2,5,7,1,2,1,3,4,15,13.76,53.6,0
150587,25,20000545,1,2009,"Jason Terry","DAL","G",0,6427,22,"HOU","2008-11-19","2008-11-19T20:00:00","AWAY",34,30,13,21,61.9,66.7,11,17,64.7,2,4,50,3,4,75,0,2,2,4,3,0,3,2,31,22.76,67.4,0
150590,25,20000557,1,2009,"Brandon Bass","DAL","FC",0,6427,22,"HOU","2008-11-19","2008-11-19T20:00:00","AWAY",22,16,2,4,50,50,2,4,50,0,0,0,2,2,100,1,5,6,0,0,1,3,3,6,4.88,60,0
150604,7,20000767,1,2009,"Andre Miller","PHI","G",0,6428,16,"MIN","2008-11-19","2008-11-19T20:00:00","AWAY",32,33,8,13,61.5,61.5,8,13,61.5,0,0,0,4,4,100,1,2,3,6,0,0,3,3,20,14.76,66.7,0
150609,7,20000487,1,2009,"Andre Iguodala","PHI","GF",0,6428,16,"MIN","2008-11-19","2008-11-19T20:00:00","AWAY",39,23,6,15,40,40,5,9,55.6,1,6,16.7,4,9,44.4,4,5,9,6,1,0,3,3,17,18.96,44.7,0
150613,7,20000491,1,2009,"Marreese Speights","PHI","FC",0,6428,16,"MIN","2008-11-19","2008-11-19T20:00:00","AWAY",11,43,3,6,50,50,3,6,50,0,0,0,2,2,100,0,0,0,1,2,1,0,4,8,6.88,57.1,0
150639,18,20000879,1,2009,"Nick Collison","OKC","FC",0,6429,28,"LAC","2008-11-19","2008-11-19T20:00:00","HOME",25,45,2,5,40,40,2,5,40,0,0,0,4,4,100,1,4,5,1,1,0,2,1,8,6.76,57.1,0
150644,18,20000884,1,2009,"Kevin Durant","OKC","F",0,6429,28,"LAC","2008-11-19","2008-11-19T20:00:00","HOME",36,31,7,14,50,57.1,5,11,45.5,2,3,66.7,2,2,100,0,3,3,1,0,0,5,1,18,14.88,60,0
